id,state,county,rate
49015,10942,53394,20.2
49017,8956,46833,24.7
49021,2489,51128,16.9
49022,12972,30939,41.4
49024,11678,67423,17.2
49026,934,47037,23.8
49027,82,38281,24.4
49028,2494,47104,24.8
49029,587,55446,18.1
49030,843,48693,20.3
49031,2966,48598,23.9
49032,1117,51036,19.4
49033,660,73281,9.8
49034,1017,66042,12
49036,8841,47884,23.2
49037,8542,31377,39.9
49038,3767,53666,19.1
49040,1336,42955,26.5
49042,1921,48646,25.1
49043,857,24323,50.8
49045,1919,46595,29.1
49046,3409,53650,19.2
49047,6032,42403,26.9
49048,9765,42467,27
49050,576,65862,13.5
49051,900,76000,12.2
49052,352,50000,22.2
49053,2705,59271,20.3
49055,2354,52907,22.1
49056,1294,39079,34.8
49057,2308,43860,24
49058,7467,53054,18.6
49060,656,74167,8.4
49061,611,67743,19.3
49064,1444,51531,20.9
49065,2535,51563,17.5
49066,252,48611,20.3
49067,1768,53523,20.2
49068,6110,54295,20.7
49070,974,53571,18.4
49071,3283,73395,15.7
49072,1255,53672,13.4
49073,1873,49917,29.9
49074,59,19479,67.8
49075,52,47500,21.2
49076,1440,57246,16.3
49078,3590,52942,17.8
49079,5332,58471,20
49080,6103,59088,18.2
49082,2313,51302,18.7
49083,2996,83113,9.2
49084,7,-,0
49085,10014,68228,15.1
49087,2413,75268,12.9
49088,1316,77391,9.1
49089,619,51359,21.6
49090,6193,43812,24.4
49091,7720,44455,23.2
49092,778,41850,27.4
49093,7263,49535,21.1
49094,1654,50313,25.2
49095,868,59667,20
49096,1208,54366,15
49097,4061,65841,14
49098,2496,44954,25.6
49099,2157,47965,25.3
49101,1243,53463,17.2
49102,518,68026,18.6
49103,3533,47604,26.4
49104,0,-,0
49106,2137,54625,19.1
49107,4195,47080,27.4
49111,1320,52000,21.9
49112,3823,57091,15
49113,724,51250,23.1
49115,232,-,25
49116,126,71339,6.3
49117,1775,57026,20.8
49119,48,-,29.1
49120,14899,43969,25.3
49125,1003,47188,23.8
49126,502,53529,14.4
49127,4450,65216,13.8
49128,1506,52313,22.8
49129,270,70370,11.1
49130,719,49181,20.5
49201,15392,52638,21.6
49202,8638,33326,38.3
49203,15397,42100,29.1
49220,926,49551,18.5
49221,14690,45422,26.4
49224,5239,36113,34.6
49227,479,47269,22.6
49228,2256,57760,16.4
49229,1265,78750,12
49230,4404,64947,16
49232,894,50139,25.4
49233,986,52037,22.2
49234,1172,66204,4.7
49235,805,47171,19.5
49236,1857,61836,14.2
49237,1098,58333,16.7
49238,653,58942,21.6
49240,3624,78950,10.6
49241,1021,51267,21.3
49242,5648,40621,32.9
49245,1846,46545,22.4
49246,1340,69205,16.9
49247,2222,47971,20.6
49248,327,47969,28.1
49249,1664,57500,11.3
49250,2424,49219,22.3
49251,2304,60913,14.6
49252,1050,36397,35.1
49253,1394,53288,19
49254,1301,48403,21.3
49255,697,43583,28.2
49256,1597,43525,21
49259,803,53150,22.3
49261,130,61339,0
49262,493,44844,23.6
49264,729,65729,11.3
49265,2121,65625,13.3
49266,1285,54821,22.9
49267,1570,60000,12.5
49268,426,49659,14.1
49269,2320,52500,23.1
49270,2113,75774,13.2
49271,793,41950,26.1
49272,1040,60417,23
49274,1307,44094,25
49276,319,46927,17.6
49277,1386,54079,18.6
49279,291,49583,28.2
49282,154,26739,29.2
49283,1257,73932,10
49284,1137,50134,19.4
49285,2117,58112,14.8
49286,5861,56982,18
49287,737,69453,9.5
49288,527,43162,26.2
49289,80,66667,17.6
49301,6612,120775,4.4
49302,2892,85632,7.9
49303,340,49167,15
49304,1624,27679,45.8
49305,862,36745,30.4
49306,3724,79306,15
49307,6813,40219,36.1
49309,744,35000,37.8
49310,1087,51652,20.2
49312,151,31635,42.3
49315,8032,71205,8.6
49316,7622,86206,8.8
49318,550,50938,15.1
49319,6196,62638,12.8
49320,38,49615,10.5
49321,6714,53250,16.7
49322,531,50398,14.7
49323,3409,69775,11.7
49325,627,61397,14.1
49326,1628,53438,19.9
49327,3142,46641,23.3
49328,1435,59311,14.4
49329,3026,49034,21.9
49330,1802,53396,17.6
49331,6299,73703,12.6
49332,1214,42500,25.7
49333,4249,67471,11.7
49335,158,41711,8.2
49336,1578,41894,27.1
49337,4946,41788,29
49338,656,49531,23.5
49339,911,47067,23.4
49340,1094,45556,22
49341,12395,89491,10
49342,767,49187,15.7
49343,2109,53125,29.9
49344,1434,53333,16.8
49345,5019,57732,18.3
49346,2327,49919,16.9
49347,510,51250,18
49348,4607,62318,15.4
49349,3088,39487,31.5
49401,6297,43130,32.1
49402,570,39500,36.3
49403,908,71048,10.6
49404,3122,62151,18.2
49405,562,46339,22.8
49406,368,73571,14.2
49408,3679,52672,23.9
49410,841,35237,33.5
49411,644,47065,24.9
49412,4218,54277,23.3
49415,2721,56851,14.7
49417,12234,62298,14.5
49418,10727,63984,15
49419,2649,72894,7.5
49420,2348,40361,30.4
49421,2273,43245,30.8
49423,16479,56087,18.7
49424,17674,62547,16.6
49425,1297,45625,26
49426,11907,76685,10.2
49428,10002,69351,13.3
49431,7513,45867,25.8
49434,17,-,0
49435,1401,77625,14.5
49436,665,44135,21.5
49437,2743,54367,19.4
49440,588,15606,58.2
49441,15369,47215,24.2
49442,14964,35314,35.8
49444,9949,37971,33.2
49445,7975,56902,16.6
49446,964,58672,24.9
49448,1361,60742,21.8
49449,1163,53490,19.6
49450,1080,41538,34.9
49451,2114,55154,18.5
49452,730,46912,23.7
49453,1234,71167,16.8
49454,1745,46707,23.4
49455,1841,42205,26
49456,7751,63167,16.5
49457,3749,56317,19.4
49458,55,39028,12.8
49459,483,39583,27.5
49460,2870,69898,10.5
49461,3580,59241,19.8
49464,9986,70491,11.2
49503,15225,41306,32.1
49504,15173,46184,27.3
49505,13080,46656,24
49506,12085,73083,13.7
49507,12318,36938,33.8
49508,15084,54994,19.8
49509,10022,43629,25.2
49512,7476,47914,23.7
49519,11470,51509,18.3
49525,11190,64566,15.4
49534,8747,60867,19.2
49544,3991,51206,20.7
49546,12590,73194,17.5
49548,11768,45534,21.8
49601,8672,44349,26.6
49611,90,34167,10
49612,499,52663,20.6
49613,296,51250,19.6
49614,1051,49526,23.4
49615,1705,53189,18.2
49616,715,42159,25.2
49617,1309,55729,20.8
49618,312,42596,19.9
49619,423,38295,24.6
49620,1000,51382,15.2
49621,1284,60469,15.5
49622,1140,48814,22.2
49623,417,32212,40.5
49625,502,42778,23.8
49626,151,39375,27.7
49627,95,50066,21.1
49628,76,33125,29
49629,1064,53688,24.3
49630,658,65000,18.1
49631,2420,39276,32.4
49632,471,45417,23.5
49633,1582,43696,26.8
49634,26,31875,19.2
49635,1533,53892,23.9
49636,197,75208,14.2
49637,1290,44362,6.7
49638,339,36042,26.3
49639,840,45921,24.9
49640,658,50577,21.3
49642,339,16477,62.6
49643,2603,59438,18.7
49644,911,34970,31.5
49645,635,39375,26.8
49646,3420,44250,29.7
49648,858,68393,11.9
49649,2229,57641,14.5
49650,1225,68342,13.6
49651,3242,40513,29.7
49653,773,62891,15.1
49654,339,65234,9.1
49655,1201,43523,25
49656,574,38021,32.6
49657,1342,49722,19.9
49659,2647,40631,31.4
49660,5725,45652,23.9
49663,2245,40731,29.6
49664,792,53590,14.9
49665,1638,39202,28.1
49666,63,-,0
49667,221,35893,29.8
49668,1372,39167,27.7
49670,939,49901,18.4
49674,20,105417,0
49675,448,54531,23.5
49676,1489,52179,23.2
49677,2818,38806,31.8
49679,478,39348,29.7
49680,639,44955,19.5
49682,1676,63636,16.7
49683,807,40855,29
49684,16174,57646,18.5
49686,13852,60518,17
49688,1012,52598,19.5
49689,578,38357,26.3
49690,2904,65265,14
49701,453,34013,38.8
49705,341,40417,26.1
49706,1859,49761,21.9
49707,9973,39943,30.8
49709,1575,37859,29.6
49710,250,51875,16.8
49712,3380,54455,18.7
49713,838,58500,18.1
49715,1275,51042,23.6
49716,355,53542,11.6
49717,117,-,7.7
49718,347,50391,23.1
49719,673,43661,19.3
49720,3952,50377,19.7
49721,6284,41437,29.5
49722,142,49405,23.9
49724,426,59167,12.1
49725,348,30556,40
49726,568,45600,23.7
49727,2975,46318,25.6
49728,122,37500,29.6
49729,605,51513,20.3
49730,831,49517,19.9
49733,964,45357,22.5
49735,7928,52234,20.9
49736,251,35078,33.1
49738,4180,43536,27.1
49740,3131,64383,17.5
49743,325,40781,34.4
49744,377,49185,25.2
49745,419,44034,27.6
49746,1464,41750,26.3
49747,835,39806,32
49748,75,45250,24
49749,1873,45839,26.9
49751,851,50924,21.6
49752,205,38542,33.7
49753,884,45645,23.1
49755,893,40795,32.2
49756,1670,38293,29.7
49757,369,47989,28.4
49759,694,47763,23.2
49760,318,45395,22.3
49762,346,40000,27.7
49764,101,41505,5
49765,1741,39704,28.2
49766,944,40300,27.5
49768,147,34028,34.7
49769,673,42431,26.7
49770,7518,51114,20.6
49774,797,50341,19.7
49775,53,38125,32.1
49776,805,38309,29
49777,858,60156,12.2
49779,2088,41442,28.8
49780,712,44405,20.4
49781,1850,41541,28.4
49782,280,60417,17.9
49783,7853,43419,31.2
49788,1055,36292,32
49791,110,63750,15.4
49793,129,26625,45
49795,876,37024,29.6
49796,197,62721,19.2
49799,959,40625,26.8
49801,4851,49435,25.3
49802,2756,39478,32.7
49805,73,71250,17.8
49806,253,55234,34.4
49807,1353,53664,17.5
49808,123,51023,28.5
49812,402,40227,24.6
49814,563,51442,17.8
49815,196,45500,27.1
49816,277,51635,18.1
49817,216,41071,22.7
49818,428,51458,17
49819,13,29063,30.8
49820,105,49107,34.3
49821,576,50875,20.5
49825,88,36944,12.5
49826,112,50000,11.6
49827,362,47222,24.3
49829,7747,36880,34.4
49831,309,56719,17.8
49833,154,83182,5.8
49834,93,38125,39.8
49835,404,43462,25.2
49836,391,34097,32.3
49837,4034,55014,21.1
49838,221,28438,43
49839,141,31875,45.4
49840,291,41719,34
49841,2904,45221,23
49847,466,44773,24.9
49848,60,25833,46.7
49849,5140,48381,24.4
49852,55,35208,27.3
49853,529,42730,28.9
49854,2538,36500,34.5
49855,12499,46887,28
49858,5729,44150,30.2
49861,269,48942,24.6
49862,1564,40741,25.8
49863,68,23214,64.7
49864,36,24000,55.5
49866,3038,55077,17.5
49868,1764,41127,22.4
49870,1652,41667,26.9
49871,215,46875,27.5
49872,68,46346,13.2
49873,35,55417,11.4
49874,384,39000,29.4
49876,379,61375,9.8
49877,15,45625,33.3
49878,1522,48370,25.7
49879,442,33500,34.6
49880,449,56161,20
49881,143,39792,32.9
49883,42,38333,40.5
49884,178,38241,31.5
49885,852,56282,16.3
49886,239,34955,32.7
49887,1113,41005,31.1
49891,238,47167,24.4
49892,857,56696,18.2
49893,705,58942,19.8
49894,253,65464,14.2
49895,245,44844,19.2
49896,541,43125,25.3
49901,157,29063,40.8
49902,72,27778,44.5
49903,46,37500,19.5
49905,642,58929,16.8
49908,694,42500,35.1
49910,178,34167,29.8
49911,1264,37446,35.9
49912,462,35556,32.7
49913,2796,36006,34.4
49915,202,24500,51
49916,1045,50912,15.6
49917,101,37917,44.6
49918,56,66250,12.5
49919,107,46250,24.2
49920,1841,42094,33
49921,100,38333,32
49922,275,49141,25.1
49925,193,44063,36.8
49927,217,43250,25.9
49929,80,31667,32.6
49930,2634,41991,31.3
49931,3152,32767,40.9
49934,333,42656,26.4
49935,2906,34521,34.2
49938,3449,34106,39.3
49945,1057,48681,28.7
49946,1719,42380,27.3
49947,273,49821,23.4
49948,219,40417,28.8
49950,612,41458,27.3
49953,1277,35791,28
49955,159,54327,20.2
49958,366,47500,26.5
49959,177,30375,35
49962,94,40000,27.7
49963,371,31198,43.7
49965,168,39722,28
49967,225,35250,32
49968,936,38796,31
49969,603,41036,24.5
49970,124,50000,14.5
49971,227,36417,33.5
50001,252,84792,14.3
50002,600,50000,28.3
50003,2792,82361,15.5
50005,360,62727,7.2
50006,664,53750,18.8
50007,171,86806,8.2
50008,418,39837,25.9
50009,6947,79132,9.1
50010,14356,51524,28.3
50011,0,-,0
50012,12,-,100
50014,12314,38527,35.3
50020,568,41442,26.6
50021,10127,79336,9.7
50022,3837,43538,27.3
50023,12160,79518,9.1
50025,1440,49512,20.8
50026,290,50500,21
50027,111,47031,27.9
50028,614,58409,10.7
50029,238,55500,16.8
50032,129,40156,48
50033,6,90000,0
50034,138,56563,10.1
50035,2339,77270,9.7
50036,6966,53042,17.8
50038,52,16500,67.3
50039,104,61667,13.5
50041,23,-,0
50042,136,50962,20.6
50044,407,47639,28.7
50046,564,70365,11.4
50047,2272,71250,11.3
50048,353,49485,25.8
50049,2879,46553,24.3
50050,308,53281,21.4
50051,149,48125,21.4
50052,60,61250,15
50054,1228,61083,11.9
50055,362,65682,8.9
50056,526,63929,15.6
50057,91,57083,24.2
50058,846,50952,23.7
50060,1022,50195,24.6
50061,594,114231,2
50062,286,40357,25.1
50063,974,75682,13.6
50064,34,38750,14.7
50065,279,31023,36.9
50066,107,46250,0
50067,104,44342,26
50068,96,46111,34.4
50069,402,60139,8.4
50070,575,73350,11.2
50071,448,49167,25.7
50072,918,75909,12.7
50073,513,60516,21.7
50074,220,69808,15.4
50075,344,70000,9.6
50076,715,46510,29.2
50078,68,46667,28
50101,15,103438,20
50102,56,102813,8.9
50103,166,56471,18.6
50104,38,49375,10.6
50105,401,87375,9.4
50106,410,68750,14.2
50107,496,51500,27.2
50108,208,43500,39.8
50109,1154,88214,11.7
50111,4715,99560,6.1
50112,4506,48635,27.3
50115,1087,50729,25.6
50116,113,43295,19.5
50117,56,-,57.1
50118,410,69375,15.7
50119,179,58688,13.4
50120,116,62500,20.8
50122,509,61250,18.6
50123,324,45682,25.3
50124,1517,66577,17.6
50125,7694,62712,17.2
50126,2850,50758,24
50127,8,-,100
50128,153,52917,14.4
50129,2178,55093,21.8
50130,642,61429,16.4
50131,8189,93438,10.4
50132,97,45313,15.5
50133,181,38194,34.8
50134,255,71250,4
50135,669,54464,21.8
50136,201,44896,28.8
50138,4789,52090,21.8
50139,551,67083,20.9
50140,1055,36542,35.2
50141,246,53542,13.8
50142,391,52250,23.8
50143,245,88207,10.2
50144,1048,42614,30
50146,165,48542,18.7
50147,200,41944,18.5
50148,175,44844,23.4
50149,426,47955,23.5
50150,436,51111,11
50151,238,72813,13
50153,335,62875,11.4
50154,140,51250,20
50155,150,33500,34.7
50156,1804,72955,14.8
50157,406,49924,15.5
50158,11920,51263,22.2
50160,177,56354,21.5
50161,757,75054,7
50162,488,58333,9.8
50163,401,42569,33.1
50164,224,60938,16.1
50165,69,-,7.2
50166,631,72614,8
50167,204,59167,16.8
50168,275,63646,17.1
50169,1031,62981,17.3
50170,1140,64792,14
50171,1135,67054,15.7
50173,285,61683,28.5
50174,569,47917,20.4
50201,3358,64737,14.6
50206,196,56786,18.3
50207,875,57336,16.4
50208,8008,51837,22
50210,626,75556,10.3
50211,4634,83661,11
50212,1347,63047,19.6
50213,2838,49633,23.3
50214,316,85449,17.4
50216,1034,61200,12.5
50217,268,53833,15.3
50218,82,53182,26.9
50219,5053,70243,12.7
50220,3393,46211,21.5
50222,191,51417,18.9
50223,256,51324,28.1
50225,1191,53381,19.1
50226,1936,101591,3.5
50228,1004,74231,16.8
50229,319,101477,3.5
50230,439,64625,15.3
50231,79,59792,15.3
50232,185,77404,11.9
50233,598,67895,11.9
50234,252,64688,17.5
50235,183,55750,18.6
50236,615,78472,15.6
50237,1223,88304,11.2
50238,484,53281,14.1
50239,33,50625,18.2
50240,1136,72979,14.4
50242,178,52500,19.7
50243,91,63438,8.8
50244,661,77083,7.1
50246,296,58875,13.8
50247,871,69063,12.6
50248,1848,68300,20.5
50249,514,54914,22.4
50250,948,51875,24.5
50251,500,60581,12
50252,76,-,38.2
50254,106,68000,14.2
50256,207,74688,19.8
50257,409,54821,12.3
50258,460,59500,16.3
50261,917,106202,6
50262,183,68060,8.2
50263,8034,95987,7.7
50264,172,41111,32.5
50265,13268,69299,11.8
50266,13143,75921,11.2
50268,442,37667,27.1
50271,246,53000,21.6
50272,48,44375,29.3
50273,3414,54575,20.7
50274,123,48914,25.2
50276,1025,69526,11.2
50277,219,45625,18.7
50278,310,60000,16.5
50309,3953,38024,40
50310,13291,60047,18.1
50311,5894,44197,29.5
50312,7574,63542,22.2
50313,6513,51561,18.6
50314,4035,37826,37
50315,13960,46460,26.9
50316,5784,42462,27.9
50317,14464,51086,21.9
50319,0,-,0
50320,7756,56045,18.3
50321,3465,52485,21.9
50322,12852,66508,13.3
50323,4566,130703,4.2
50324,2151,59148,19.1
50325,6487,94431,11.4
50327,4329,80182,9.1
50401,13043,48116,23.8
50420,158,42857,29.8
50421,1430,51641,25.6
50423,1210,53875,21.5
50424,654,59583,18.2
50426,24,38750,12.5
50428,4113,55711,20.8
50430,236,51786,21.2
50431,88,48750,20.4
50432,124,35313,28.2
50433,101,55781,13.9
50434,180,42750,9
50435,297,61536,15.8
50436,2498,50500,22.4
50438,1725,62722,12.4
50439,83,31979,32.5
50440,271,44550,17.7
50441,2227,49317,22.6
50444,137,57250,7.3
50446,227,56250,16.7
50447,497,50875,22.1
50448,332,50000,22.2
50449,287,56438,24.4
50450,1276,48583,21.5
50451,216,45000,26.4
50452,298,45000,24.9
50453,215,61103,15.4
50454,40,28333,42.5
50455,193,47083,16.5
50456,722,58750,21.5
50457,157,59803,14
50458,929,57813,20.8
50459,1260,48235,26.6
50460,143,63194,7.7
50461,2365,56395,19.6
50464,242,57679,14.9
50465,100,21500,54
50466,632,52685,19.1
50467,47,42250,17
50468,651,58594,16.1
50469,646,67667,14.4
50470,132,50455,26.5
50471,309,43355,26.5
50472,895,51840,25.1
50473,120,85764,15
50475,713,46823,20.5
50476,305,46146,19.3
50477,119,55417,17.6
50478,347,47917,22.8
50479,266,42708,25.1
50480,369,54107,20.3
50482,369,67656,8.4
50483,294,65750,20.5
50484,183,46250,21.4
50501,11363,40307,32.1
50510,451,58125,22.5
50511,3293,58113,19.3
50514,739,44375,31
50515,106,31875,39.6
50516,266,63906,10.5
50517,398,48542,23.6
50518,173,57250,18.5
50519,278,49500,20.2
50520,41,66250,14.7
50521,89,-,58.4
50522,304,61250,19
50523,268,40833,36.5
50524,235,54632,10.2
50525,1465,45750,21.8
50527,121,59375,16.6
50528,165,51563,12.1
50529,351,44728,24.2
50530,480,48864,26.5
50531,120,81250,18.4
50532,374,41250,32.6
50533,1626,50244,22
50535,438,47500,19.6
50536,1822,50857,16.5
50538,245,48125,28.1
50539,234,62500,20.5
50540,377,59514,25.2
50541,356,45179,32.1
50542,397,49313,22.9
50543,626,51282,23.2
50544,177,50078,18.7
50545,90,32054,24.5
50546,132,46250,31.8
50548,2456,49292,24.2
50551,45,63125,4.4
50554,788,44063,21.7
50556,128,57500,14.8
50557,336,45000,26.5
50558,310,55500,17.4
50559,129,53750,31.8
50560,233,42303,24.9
50561,170,57727,14.2
50562,187,44922,20.8
50563,1178,45526,25.9
50565,178,43929,20.3
50566,169,60515,14.8
50567,111,56250,27.9
50568,633,63073,13.7
50569,335,44554,20.1
50570,93,64107,12.9
50571,180,57500,25.5
50573,26,31731,15.4
50574,957,46780,24.8
50575,500,42411,25.2
50576,144,60313,17.4
50577,190,47500,23.2
50578,302,37778,29.2
50579,1009,41863,28.5
50581,420,43214,19.7
50582,130,38750,15.4
50583,1293,51504,17.3
50585,513,60721,15.6
50586,133,50313,21.8
50588,4414,51835,21.8
50590,400,37727,30.3
50591,162,56000,14.9
50593,25,26250,48
50594,105,44063,18.1
50595,3914,50777,22.6
50597,563,45917,31.6
50598,375,56635,21.9
50599,183,62417,20.2
50601,1067,48274,22.7
50602,682,56806,17.9
50603,253,49250,10.2
50604,807,54447,15.7
50605,121,58125,8.3
50606,326,41250,25.4
50607,177,57917,22.7
50609,169,81875,5.9
50611,152,62500,27.6
50612,156,65938,6.4
50613,16148,60070,21
50616,4478,44964,28.6
50619,996,51786,20.6
50620,19,58125,26.4
50621,648,62895,17.9
50622,1375,73661,15
50624,721,80284,9.9
50625,411,50625,20.4
50626,713,65547,11.6
50627,1326,51400,23.3
50628,473,49844,28.3
50629,829,71033,16.7
50630,890,51964,27.1
50632,443,58162,12.9
50633,159,44750,15.7
50634,344,47361,22.9
50635,674,62500,11.3
50636,778,42857,25.9
50638,1470,63163,19
50641,595,51875,29.1
50642,202,61250,6.5
50643,1009,83819,6.2
50644,3560,57857,21.2
50645,433,46830,23.3
50647,723,67153,14.7
50648,1692,68850,16.3
50650,334,46689,25.5
50651,1412,63900,15.6
50652,43,32917,27.9
50653,250,61250,24.4
50654,185,56823,15.7
50655,295,58438,17.7
50658,987,59779,18.4
50659,2369,45907,21.9
50660,513,63417,13.2
50662,2925,43137,25.4
50664,22,-,0
50665,1245,55804,19.9
50666,435,72981,13.4
50667,294,68750,13.6
50668,494,66765,15.3
50669,1022,61333,16.7
50670,842,60714,13.4
50671,69,48125,27.5
50672,258,52143,20.2
50673,66,52500,16.6
50674,1465,63125,20
50675,946,60250,20.4
50676,833,50321,20.9
50677,4443,67874,15.9
50680,537,65063,13.7
50681,204,64444,12.2
50682,675,63750,19
50701,13089,52160,21.3
50702,8387,49139,21.6
50703,7644,32429,39.3
50707,3444,46796,21.6
50801,4050,45653,26.8
50830,729,57569,18.8
50833,959,48313,27.1
50836,151,36080,30.5
50837,169,46875,21.3
50840,235,43194,25.1
50841,1179,49732,23.3
50842,41,54375,9.7
50843,213,51442,21.6
50845,333,49519,24.3
50846,455,48068,18.1
50847,44,35278,43.2
50848,171,41750,17.6
50849,1136,49531,21.9
50851,854,44583,18.4
50853,313,54219,23
50854,1057,49191,26.9
50857,112,54375,30.4
50858,334,51875,21
50859,249,47750,15.2
50860,74,55625,19
50861,91,-,19.8
50862,73,83125,19.2
50863,119,53631,29.4
50864,916,50776,25.9
51001,989,56797,26.9
